"","submission_name","submission_date","template_name","tissue_type","response_component_original","response_comp_orig_cnt","response_component","response_comp_cnt","response_behavior_type","response_behavior","subgroup","time_point","time_point_units","baseline_time","comparison","target_pathogen","vaccine_year","exposure_material_text","exposure_material","additional_exposure_material","cohort","adjuvant","route","publication_reference","publication_year","signature_source","signature_source_url","comments","is_model","short_comment","process_note","publication_reference_url","age_group","age_min","age_max","age_units","subm_obs_id","uniq_obs_id","row_key","signature_file","signature_file_complete"
"subject","","","","cell_subset","","","gene","","","","","","","","","pathogen","","","vaccine","","","","","","","","","","","","","","","","","","","","","",""
"evidence","","","","","label","label","","label","label","label","label","label","label","label","label","","label","label","","label","label","label","label","label","label","label","label","label","label","label","label","url","label","label","label","label","label","label","label","file","file"
"role","","","","tissue","observed","observed","gene_biomarker","observed","background","measured","background","observed","observed","background","background","pathogen","background","background","vaccine","background","observed","background","background","background","background","background","background","background","background","background","background","reference","observed","observed","observed","observed","background","background","background","observed","observed"
"mime_type","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"numeric_units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"display_text","","","","tissue type","response component (original gene symbol)","response component (original) count","response component (gene symbol)","response component count","response behavior type","response behavior","subgroup","time point","time point units","baseline time","comparison","target pathogen","vaccine year (influenza only)","exposure material (name)","exposure material (VO)","additional exposure material","cohort","adjuvant","route","publication reference (PMID)","publication year","signature source figure, table or text section ","signature source url","comments and additional details","gene signature is a model","short comment for mSigDB standard name","internal use only","Matsumiya et al. (2014) Inflammatory and myeloid-associated gene expression before and one day after infant vaccination with MVA85A correlates with induction of a T cell response. BMC Infect Dis PMID: <a href = 'https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498' target='_blank'>24912498</a>","age group","min. age","max. age","age units","ID of observation within its own submission","Uniq ID of observation within its submission type","row key","signature response component (genes) file"," signature response components including non-HGNC genes"
"","hipc_gene_24912498_4","2014.06","hipc_gene_24912498_4","peripheral blood mononuclear cell","GBP5","10","GBP5","10","gene expression","up","BCG-primed","28","Days","time of vaccination (first dose)","28d vs 7d","mycobacterium bovis BCG","","Modified Vaccinia Ankara (MVA) virus vaccine vector","VO_0003120","","infants (4-6m)","","","24912498","2014","Table 3","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4061512/table/T3/' target='_blank'>table/T3</a>","","","","","https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498","infants","4","6","months","4","194","24912498_4_194","hipc_gene_sig_24912498_4.txt","hipc_gene_sig_complete_24912498_4.txt"
"","hipc_gene_24912498_4","2014.06","hipc_gene_24912498_4","peripheral blood mononuclear cell","WARS","10","WARS1","10","gene expression","up","BCG-primed","28","Days","time of vaccination (first dose)","28d vs 7d","mycobacterium bovis BCG","","Modified Vaccinia Ankara (MVA) virus vaccine vector","VO_0003120","","infants (4-6m)","","","24912498","2014","Table 3","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4061512/table/T3/' target='_blank'>table/T3</a>","","","","","https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498","infants","4","6","months","4","194","24912498_4_194","hipc_gene_sig_24912498_4.txt","hipc_gene_sig_complete_24912498_4.txt"
"","hipc_gene_24912498_4","2014.06","hipc_gene_24912498_4","peripheral blood mononuclear cell","ANKRD22","10","ANKRD22","10","gene expression","up","BCG-primed","28","Days","time of vaccination (first dose)","28d vs 7d","mycobacterium bovis BCG","","Modified Vaccinia Ankara (MVA) virus vaccine vector","VO_0003120","","infants (4-6m)","","","24912498","2014","Table 3","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4061512/table/T3/' target='_blank'>table/T3</a>","","","","","https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498","infants","4","6","months","4","194","24912498_4_194","hipc_gene_sig_24912498_4.txt","hipc_gene_sig_complete_24912498_4.txt"
"","hipc_gene_24912498_4","2014.06","hipc_gene_24912498_4","peripheral blood mononuclear cell","GBP4","10","GBP4","10","gene expression","up","BCG-primed","28","Days","time of vaccination (first dose)","28d vs 7d","mycobacterium bovis BCG","","Modified Vaccinia Ankara (MVA) virus vaccine vector","VO_0003120","","infants (4-6m)","","","24912498","2014","Table 3","<a href = 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4061512/table/T3/' target='_blank'>table/T3</a>","","","","","https://www.ncbi.nlm.nih.gov/pubmed/?term=24912498","infants","4","6","months","4","194","24912498_4_194","hipc_gene_sig_24912498_4.txt","hipc_gene_sig_complete_24912498_4.txt"
